Theta (radians),Mach,V_r,V_theta,P/P0,T/T0,rho/rho0
3.292606359733326,3.0244050908664644,2.921510556347504,0.7821778715925709,0.02624623226211297,0.3534311696106394,0.07426122684942409
3.292656359733326,3.02433611042462,2.9215496549191666,0.7817650047552773,0.026248941765207857,0.35344159382841495,0.07426670268454853
3.2927063597333257,3.0242671805968215,2.921588732848964,0.7813521969797179,0.026251649577721147,0.3534520107742093,0.07427217494170973
3.2927563597333256,3.024198301356244,2.9216277901398486,0.7809394482343275,0.026254355700085337,0.3534624204512594,0.07427764362210515
3.2928063597333255,3.024129472676095,2.921666826794771,0.780526758487606,0.026257060132732372,0.35347282286279813,0.07428310872693077
3.2928563597333254,3.0240606945296133,2.92170584281668,0.7801141277081185,0.02625976287609384,0.35348321801205507,0.07428857025738146
3.2929063597333252,3.0239919668900686,2.921744838208524,0.7797015558644947,0.02626246393060088,0.3534936059022562,0.07429402821465082
3.292956359733325,3.0239232897307637,2.9217838129732483,0.7792890429254296,0.026265163296684078,0.35350398653662335,0.07429948259993097
3.293006359733325,3.023854663025031,2.9218227671137975,0.7788765888596824,0.026267860974773738,0.3535143599183755,0.07430493341441305
3.293056359733325,3.0237860867462345,2.921861700633115,0.7784641936360774,0.026270556965299653,0.3535247260507275,0.07431038065928683
3.2931063597333248,3.0237175608677695,2.921900613534141,0.7780518572235037,0.026273251268691223,0.35353508493689095,0.0743158243357409
3.2931563597333247,3.023649085363063,2.9219395058198168,0.7776395795909146,0.026275943885377347,0.35354543658007365,0.07432126444496244
3.2932063597333245,3.0235806602055733,2.9219783774930796,0.7772273607073281,0.026278634815786524,0.35355578098347973,0.07432670098813748
3.2932563597333244,3.0235122853687875,2.922017228556866,0.7768152005418268,0.026281324060346896,0.35356611815031036,0.07433213396645096
3.2933063597333243,3.023443960826226,2.922056059014112,0.7764030990635575,0.026284011619486056,0.3535764480837624,0.07433756338108631
3.293356359733324,3.0233756865514403,2.92209486886775,0.7759910562417313,0.026286697493631203,0.3535867707870293,0.07434298923322581
3.293406359733324,3.0233074625180105,2.922133658120713,0.7755790720456236,0.0262893816832092,0.3535970862633016,0.0743484115240507
3.293456359733324,3.02323928869955,2.9221724267759313,0.7751671464445741,0.026292064188646352,0.35360739451576556,0.07435383025474068
3.293506359733324,3.023171165069701,2.9222111748363337,0.7747552794079864,0.026294745010368614,0.3536176955476042,0.07435924542647443
3.2935563597333237,3.0231030916021377,2.9222499023048476,0.7743434709053283,0.026297424148801485,0.3536279893619969,0.07436465704042931
3.2936063597333236,3.023035068270565,2.9222886091843994,0.7739317209061316,0.02630010160437008,0.3536382759621199,0.07437006509778153
3.2936563597333235,3.022967095048717,2.922327295477913,0.773520029379992,0.026302777377499056,0.35364855535114537,0.074375469599706
3.2937063597333234,3.022899171910359,2.9223659611883113,0.7731083962965689,0.026305451468612673,0.3536588275322424,0.0743808705473765
3.2937563597333233,3.0228312988292885,2.922404606318516,0.7726968216255857,0.02630812387813475,0.3536690925085765,0.0743862679419655
3.293806359733323,3.022763475779331,2.9224432308714468,0.7722853053368295,0.02631079460648865,0.3536793502833092,0.07439166178464421
3.293856359733323,3.0226957027343424,2.922481834850022,0.7718738474001509,0.026313463654097445,0.3536896008595995,0.0743970520765829
3.293906359733323,3.0226279796682123,2.9225204182571587,0.7714624477854641,0.02631613102138363,0.353699844240602,0.07440243881895027
3.293956359733323,3.022560306554856,2.922558981095772,0.7710511064627471,0.02631879670876938,0.3537100804294683,0.07440782201291403
3.2940063597333227,3.0224926833682213,2.922597523368776,0.770639823402041,0.02632146071667649,0.35372030942934657,0.07441320165964074
3.2940563597333226,3.022425110082287,2.922636045079083,0.7702285985734504,0.02632412304552622,0.35373053124338116,0.07441857776029556
3.2941063597333224,3.02235758667106,2.9226745462296035,0.7698174319471434,0.02632678369573951,0.3537407458747133,0.07442395031604258
3.2941563597333223,3.0222901131085784,2.922713026823247,0.769406323493351,0.02632944266773688,0.3537509533264808,0.07442931932804471
3.294206359733322,3.0222226893689097,2.922751486862922,0.7689952731823678,0.026332099961938447,0.35376115360181787,0.07443468479746368
3.294256359733322,3.0221553154261525,2.922789926351534,0.7685842809845512,0.026334755578763816,0.35377134670385507,0.07444004672545981
3.294306359733322,3.022087991254433,2.9228283452919883,0.7681733468703219,0.026337409518632345,0.3537815326357201,0.07444540511319257
3.294356359733322,3.0220207168279107,2.9228667436871887,0.7677624708101634,0.02634006178196283,0.35379171140053667,0.07445075996181993
3.2944063597333217,3.0219534921207707,2.922905121540037,0.7673516527746221,0.02634271236917381,0.35380188300142557,0.07445611127249899
3.2944563597333216,3.021886317107231,2.922943478853433,0.7669408927343077,0.026345361280683294,0.35381204744150374,0.07446145904638539
3.2945063597333215,3.0218191917615385,2.9229818156302763,0.7665301906598921,0.026348008516908956,0.35382220472388504,0.07446680328463375
3.2945563597333214,3.0217521160579683,2.9230201318734643,0.7661195465221103,0.026350654078268018,0.35383235485167974,0.07447214398839741
3.2946063597333213,3.021685089970827,2.9230584275858935,0.7657089602917599,0.026353297965177387,0.35384249782799493,0.07447748115882873
3.294656359733321,3.0216181134744495,2.9230967027704584,0.7652984319397012,0.026355940178053427,0.35385263365593395,0.07448281479707859
3.294706359733321,3.0215511865432,2.923134957430052,0.7648879614368566,0.02635858071731227,0.35386276233859726,0.07448814490429707
3.294756359733321,3.0214843091514734,2.9231731915675656,0.7644775487542115,0.02636121958336953,0.3538728838790816,0.07449347148163282
3.294806359733321,3.021417481273692,2.9232114051858904,0.7640671938628135,0.026363856776640483,0.3538829982804806,0.07449879453023345
3.2948563597333207,3.021350702884309,2.9232495982879145,0.7636568967337726,0.02636649229753996,0.3538931055458842,0.07450411405124534
3.2949063597333206,3.021283973957807,2.923287770876526,0.7632466573382608,0.026369126146482406,0.3539032056783792,0.07450943004581369
3.2949563597333205,3.0212172944686952,2.9233259229546102,0.7628364756475127,0.02637175832388193,0.3539132986810491,0.0745147425150827
3.2950063597333203,3.0211506643915143,2.923364054525052,0.7624263516328248,0.02637438883015221,0.3539233845569741,0.07452005146019533
3.2950563597333202,3.021084083700835,2.9234021655907343,0.7620162852655559,0.026377017665706482,0.35393346330923076,0.0745253568822933
3.29510635973332,3.021017552371253,2.9234402561545387,0.7616062765171265,0.026379644830957675,0.3539435349408927,0.07453065878251733
3.29515635973332,3.0209510703773974,2.9234783262193456,0.7611963253590195,0.026382270326318243,0.3539535994550299,0.07453595716200685
3.29520635973332,3.0208846376939227,2.923516375788034,0.7607864317627793,0.026384894152200366,0.3539636568547095,0.07454125202190037
3.2952563597333198,3.0208182542955146,2.9235544048634807,0.7603765957000121,0.026387516309015722,0.3539737071429948,0.07454654336333505
3.2953063597333196,3.020751920156887,2.9235924134485622,0.7599668171423863,0.026390136797175646,0.353983750322946,0.07455183118744697
3.2953563597333195,3.0206856352527813,2.923630401546153,0.7595570960616317,0.026392755617091115,0.3539937863976202,0.07455711549537115
3.2954063597333194,3.020619399557969,2.923668369159126,0.7591474324295396,0.026395372769172698,0.3540038153700711,0.07456239628824145
3.2954563597333193,3.0205532130472506,2.923706316290353,0.7587378262179633,0.026397988253830513,0.3540138372433488,0.07456767356719043
3.295506359733319,3.0204870756954523,2.9237442429427043,0.758328277398817,0.02640060207147449,0.35402385202050085,0.07457294733334996
3.295556359733319,3.0204209874774324,2.9237821491190488,0.7579187859440769,0.026403214222513908,0.35403385970457074,0.0745782175878502
3.295606359733319,3.0203549483680754,2.923820034822254,0.7575093518257804,0.026405824707357937,0.35404386029859947,0.07458348433182078
3.295656359733319,3.020288958342296,2.9238579000551863,0.7570999750160261,0.0264084335264151,0.3540538538056239,0.07458874756638964
3.2957063597333187,3.0202230173750353,2.9238957448207104,0.756690655486974,0.02641104068009376,0.3540638402286784,0.07459400729268406
3.2957563597333186,3.020157125441264,2.9239335691216892,0.7562813932108452,0.026413646168801805,0.3540738195707938,0.07459926351183001
3.2958063597333185,3.02009128251598,2.923971372960985,0.7558721881599219,0.026416249992946794,0.35408379183499794,0.07460451622495246
3.2958563597333184,3.0200254885742104,2.9240091563414583,0.7554630403065474,0.026418852152935813,0.35409375702431495,0.07460976543317503
3.2959063597333182,3.0199597435910106,2.9240469192659684,0.7550539496231262,0.02642145264917569,0.3541037151417662,0.07461501113762052
3.295956359733318,3.0198940475414635,2.924084661737373,0.7546449160821235,0.026424051482072816,0.3541136661903696,0.07462025333941048
3.296006359733318,3.0198284004006797,2.9241223837585286,0.7542359396560653,0.026426648652033227,0.35412361017314,0.0746254920396654
3.296056359733318,3.019762802143798,2.92416008533229,0.7538270203175386,0.02642924415946259,0.3541335470930889,0.07463072723950465
3.296106359733318,3.0196972527459867,2.9241977664615115,0.753418158039191,0.02643183800476619,0.35414347695322473,0.0746359589400465
3.2961563597333177,3.0196317521824394,2.924235427149045,0.753009352793731,0.026434430188348963,0.3541533997565528,0.07464118714240821
3.2962063597333175,3.0195663004283797,2.924273067397741,0.7526006045539276,0.02643702071061542,0.3541633155060749,0.07464641184770576
3.2962563597333174,3.0195008974590576,2.92431068721045,0.7521919132926103,0.026439609571969794,0.35417322420479,0.07465163305705426
3.2963063597333173,3.019435543249751,2.92434828659002,0.7517832789826691,0.026442196772815924,0.35418312585569395,0.07465685077156771
3.296356359733317,3.019370237775766,2.924385865539297,0.7513747015970544,0.026444782313557257,0.3541930204617791,0.0746620649923589
3.296406359733317,3.0193049810124375,2.924423424061128,0.7509661811087772,0.02644736619459685,0.35420290802603477,0.07466727572053955
3.296456359733317,3.019239772935124,2.924460962158356,0.7505577174909086,0.026449948416337524,0.3542127885514475,0.07467248295722054
3.296506359733317,3.0191746135192163,2.9244984798338245,0.75014931071658,0.026452528979181537,0.3542226620409999,0.07467768670351126
3.2965563597333167,3.01910950274013,2.9245359770903745,0.7497409607589829,0.026455107883530993,0.3542325284976723,0.07468288696052044
3.2966063597333166,3.019044440573308,2.924573453930847,0.7493326675913691,0.026457685129787516,0.35424238792444135,0.07468808372935552
3.2966563597333165,3.0189794269942225,2.92461091035808,0.7489244311870503,0.026460260718352363,0.35425224032428065,0.07469327701112287
3.2967063597333164,3.0189144619783703,2.9246483463749113,0.7485162515193983,0.02646283464962654,0.354262085700161,0.07469846680692795
3.2967563597333163,3.0188495455012783,2.9246857619841773,0.7481081285618447,0.026465406924010542,0.3542719240550496,0.07470365311787489
3.296806359733316,3.0187846775384974,2.9247231571887125,0.7477000622878811,0.026467977541904716,0.3542817553919112,0.07470883594506719
3.296856359733316,3.018719858065609,2.9247605319913506,0.7472920526710589,0.026470546503708812,0.3542915797137067,0.07471401528960676
3.296906359733316,3.01865508705822,2.9247978863949236,0.7468840996849891,0.026473113809822396,0.35430139702339425,0.07471919115259486
3.296956359733316,3.0185903644919634,2.9248352204022625,0.7464762033033426,0.026475679460644677,0.3543112073239293,0.07472436353513161
3.2970063597333157,3.0185256903425013,2.9248725340161967,0.7460683634998498,0.026478243456574416,0.35432101061826354,0.07472953243831594
3.2970563597333156,3.018461064585521,2.924909827239555,0.7456605802483007,0.026480805798010116,0.3543308069093461,0.07473469786324592
3.2971063597333155,3.0183964871967377,2.9249471000751637,0.7452528535225448,0.02648336648534989,0.3543405962001228,0.07473985981101848
3.2971563597333153,3.0183319581518933,2.9249843525258488,0.7448451832964909,0.026485925518991475,0.35435037849353634,0.07474501828272946
3.297206359733315,3.0182674774267566,2.9250215845944347,0.7444375695441072,0.026488482899332307,0.35436015379252644,0.07475017327947371
3.297256359733315,3.018203044997122,2.925058796283744,0.7440300122394216,0.02649103862676949,0.35436992210003004,0.07475532480234513
3.297306359733315,3.0181386608388125,2.925095987596599,0.7436225113565207,0.026493592701699757,0.3543796834189807,0.07476047285243653
3.297356359733315,3.0180743249276767,2.92513315853582,0.7432150668695506,0.02649614512451947,0.35438943775230897,0.07476561743083958
3.2974063597333148,3.0180100372395895,2.9251703091042254,0.7428076787527166,0.026498695895624678,0.35439918510294244,0.07477075853864504
3.2974563597333146,3.017945797750453,2.925207439304634,0.7424003469802828,0.026501245015411127,0.35440892547380587,0.07477589617694269
3.2975063597333145,3.017881606436195,2.9252445491398618,0.7419930715265726,0.026503792484274164,0.35441865886782076,0.07478103034682118
3.2975563597333144,3.0178174632727712,2.9252816386127245,0.7415858523659681,0.02650633830260878,0.35442838528790543,0.07478616104936808
3.2976063597333143,3.0177533682361624,2.925318707726036,0.7411786894729103,0.02650888247080969,0.3544381047369756,0.07479128828567014
3.297656359733314,3.017689321302377,2.925355756482609,0.7407715828218993,0.026511424989271226,0.3544478172179438,0.0747964120568129
3.297706359733314,3.017625322447447,2.925392784885255,0.7403645323874936,0.02651396585838743,0.35445752273371955,0.07480153236388105
3.297756359733314,3.017561371647434,2.925429792936784,0.7399575381443106,0.02651650507855199,0.3544672212872096,0.07480664920795822
3.297806359733314,3.017497468878424,2.925466780640005,0.7395506000670264,0.02651904265015821,0.3544769128813172,0.07481176259012692
3.2978563597333137,3.017433614116529,2.9255037479977264,0.7391437181303756,0.026521578573599137,0.3544865975189433,0.07481687251146882
3.2979063597333136,3.0173698073378885,2.925540695012754,0.7387368923091512,0.026524112849267447,0.3544962752029854,0.07482197897306447
3.2979563597333135,3.017306048518667,2.9255776216878924,0.7383301225782047,0.026526645477555438,0.35450594593633794,0.07482708197599339
3.2980063597333134,3.017242337635054,2.925614528025946,0.7379234089124462,0.0265291764588552,0.354515609721893,0.07483218152133428
3.2980563597333132,3.0171786746632665,2.9256514140297174,0.737516751286844,0.0265317057935584,0.3545252665625393,0.0748372776101647
3.298106359733313,3.0171150595795475,2.9256882797020083,0.7371101496764246,0.026534233482056403,0.35453491646116264,0.07484237024356127
3.298156359733313,3.0170514923601655,2.925725125045618,0.7367036040562729,0.026536759524740213,0.35454455942064583,0.07484745942259953
3.298206359733313,3.0169879729814135,2.9257619500633467,0.7362971144015318,0.02653928392200057,0.35455419544386885,0.07485254514835413
3.2982563597333128,3.016924501419613,2.925798754757991,0.7358906806874023,0.026541806674227838,0.35456382453370877,0.0748576274218987
3.2983063597333127,3.0168610776511073,2.9258355391323474,0.7354843028891435,0.026544327781812135,0.35457344669303986,0.074862706244306
3.2983563597333125,3.0167977016522705,2.9258723031892115,0.7350779809820723,0.02654684724514311,0.35458306192473305,0.07486778161664749
3.2984063597333124,3.016734373399497,2.925909046931377,0.7346717149415639,0.026549365064610225,0.3545926702316568,0.07487285353999398
3.2984563597333123,3.01667109286921,2.9259457703616363,0.734265504743051,0.026551881240602607,0.35460227161667657,0.07487792201541525
3.298506359733312,3.0166078600378583,2.9259824734827813,0.7338593503620242,0.026554395773508984,0.35461186608265477,0.07488298704397993
3.298556359733312,3.016544674881914,2.926019156297602,0.7334532517740319,0.026556908663717852,0.35462145363245107,0.07488804862675588
3.298606359733312,3.0164815373778766,2.926055818808888,0.73304720895468,0.026559419911617282,0.354631034268922,0.07489310676480976
3.298656359733312,3.01641844750227,2.9260924610194268,0.7326412218796322,0.026561929517595177,0.3546406079949217,0.07489816145920755
3.2987063597333117,3.016355405231644,2.926129082932005,0.7322352905246097,0.02656443748203898,0.3546501748133009,0.07490321271101401
3.2987563597333116,3.016292410542573,2.9261656845494075,0.7318294148653911,0.02656694380533596,0.35465973472690804,0.0749082605212932
3.2988063597333115,3.016229463411656,2.9262022658744193,0.7314235948778125,0.026569448487872932,0.3546692877385881,0.07491330489110792
3.2988563597333114,3.0161665638155197,2.926238826909823,0.7310178305377675,0.026571951530036487,0.35467883385118354,0.07491834582152024
3.2989063597333113,3.0161037117308136,2.9262753676584,0.7306121218212067,0.0265744529322129,0.3546883730675341,0.07492338331359122
3.298956359733311,3.0160409071342125,2.9263118881229317,0.7302064687041383,0.026576952694788075,0.35469790539047624,0.07492841736838086
3.299006359733311,3.0159781500024176,2.926348388306197,0.7298008711626275,0.026579450818147658,0.35470743082284395,0.07493344798694834
3.299056359733311,3.015915440312154,2.926384868210974,0.7293953291727966,0.02658194730267699,0.3547169493674683,0.07493847517035188
3.299106359733311,3.0158527780401703,2.9264213278400395,0.7289898427108251,0.02658444214876112,0.35472646102717764,0.07494349891964877
3.2991563597333107,3.0157901631632438,2.92645776719617,0.7285844117529495,0.026586935356784733,0.35473596580479727,0.07494851923589525
3.2992063597333106,3.0157275956581726,2.9264941862821394,0.7281790362754632,0.026589426927132224,0.3547454637031498,0.0749535361201467
3.2992563597333104,3.015665075501783,2.9265305851007217,0.7277737162547165,0.026591916860187713,0.35475495472505497,0.07495854957345753
3.2993063597333103,3.0156026026709224,2.9265669636546887,0.7273684516671166,0.02659440515633503,0.3547644388733299,0.07496355959688132
3.29935635973331,3.015540177142467,2.926603321946812,0.7269632424891275,0.02659689181595761,0.3547739161507887,0.0749685661914705
3.29940635973331,3.0154777988933135,2.9266396599798608,0.7265580886972697,0.02659937683943871,0.3547833865602429,0.07497356935827684
3.29945635973331,3.015415467900387,2.926675977756604,0.7261529902681205,0.02660186022716119,0.3547928501045009,0.07497856909835095
3.29950635973331,3.0153531841406336,2.92671227527981,0.7257479471783139,0.026604341979507694,0.3548023067863689,0.07498356541274269
3.2995563597333097,3.0152909475910263,2.926748552552244,0.7253429594045404,0.026606822096860504,0.3548117566086499,0.07498855830250091
3.2996063597333096,3.015228758228562,2.9267848095766715,0.7249380269235468,0.026609300579601626,0.3548211995741441,0.07499354776867355
3.2996563597333095,3.015166616030262,2.9268210463558573,0.7245331497121366,0.026611777428112732,0.35483063568564904,0.07499853381230755
3.2997063597333094,3.015104520973172,2.9268572628925638,0.7241283277471694,0.026614252642775255,0.35484006494595965,0.07500351643444905
3.2997563597333093,3.015042473034361,2.9268934591895523,0.7237235610055613,0.02661672622397035,0.35484948735786803,0.07500849563614334
3.299806359733309,3.014980472190923,2.926929635249584,0.7233188494642846,0.026619198172078813,0.3548589029241635,0.07501347141843465
3.299856359733309,3.014918518419976,2.926965791075418,0.7229141931003678,0.0266216684874812,0.35486831164763266,0.07501844378236637
3.299906359733309,3.0148566116986633,2.927001926669813,0.7225095918908954,0.026624137170557737,0.35487771353105935,0.07502341272898096
3.299956359733309,3.014794752004151,2.927038042035526,0.722105045813008,0.02662660422168837,0.35488710857722466,0.07502837825931996
3.3000063597333087,3.0147329393136304,2.927074137175313,0.7217005548439025,0.02662906964125277,0.35489649678890717,0.07503334037442408
3.3000563597333086,3.0146711736043144,2.927110212091929,0.7212961189608315,0.02663153342963032,0.3549058781688824,0.07503829907533306
3.3001063597333085,3.0146094548534426,2.927146266788127,0.7208917381411033,0.026633995587200112,0.3549152527199236,0.07504325436308582
3.3001563597333083,3.014547783038277,2.9271823012666607,0.7204874123620826,0.02663645611434095,0.35492462044480094,0.07504820623872031
3.3002063597333082,3.0144861581361044,2.9272183155302804,0.7200831416011892,0.026638915011431365,0.3549339813462821,0.07505315470327367
3.300256359733308,3.0144245801242344,2.927254309581737,0.7196789258358993,0.02664137227884959,0.3549433354271321,0.07505809975778209
3.300306359733308,3.0143630489800013,2.92729028342378,0.7192747650437443,0.026643827916973537,0.35495268269011293,0.0750630414032808
3.300356359733308,3.0143015646807623,2.9273262370591575,0.7188706592023113,0.026646281926180956,0.35496202313798453,0.07506797964080437
3.3004063597333078,3.014240127203899,2.927362170490616,0.718466608289243,0.026648734306849164,0.3549713567735035,0.07507291447138625
3.3004563597333076,3.0141787365268167,2.9273980837209015,0.7180626122822376,0.026651185059355313,0.35498068359942425,0.07507784589605916
3.3005063597333075,3.014117392626943,2.927433976752759,0.7176586711590486,0.02665363418407623,0.35499000361849836,0.07508277391585491
3.3005563597333074,3.0140560954817315,2.9274698495889315,0.717254784897485,0.026656081681388423,0.3549993168334746,0.07508769853180432
3.3006063597333073,3.013994845068656,2.927505702232162,0.7168509534754111,0.02665852755166826,0.3550086232470995,0.07509261974493761
3.300656359733307,3.013933641365217,2.9275415346851927,0.7164471768707464,0.02666097179529166,0.3550179228621165,0.0750975375562838
3.300706359733307,3.013872484348936,2.9275773469507627,0.7160434550614658,0.026663414412634406,0.3550272156812668,0.07510245196687133
3.300756359733307,3.0138113739973593,2.9276131390316116,0.715639788025599,0.026665855404071917,0.35503650170728857,0.07510736297772758
3.300806359733307,3.013750310288056,2.9276489109304777,0.715236175741231,0.026668294769979402,0.3550457809429177,0.07511227058987917
3.3008563597333067,3.013689293198618,2.927684662650098,0.7148326181865018,0.026670732510731744,0.35505505339088733,0.0751171748043518
3.3009063597333066,3.0136283227066616,2.927720394193208,0.7144291153396063,0.02667316862670359,0.35506431905392793,0.07512207562217034
3.3009563597333065,3.013567398789825,2.927756105562543,0.7140256671787943,0.026675603118269338,0.3550735779347675,0.07512697304435888
3.3010063597333064,3.0135065214257706,2.927791796760837,0.7136222736823706,0.02667803598580303,0.3550828300361312,0.07513186707194044
3.3010563597333062,3.0134456905921825,2.9278274677908223,0.7132189348286947,0.026680467229678567,0.355092075360742,0.07513675770593749
3.301106359733306,3.01338490626677,2.9278631186552304,0.7128156505961808,0.026682896850269467,0.35510131391131977,0.0751416449473714
3.301156359733306,3.0133241684272627,2.927898749356792,0.7124124209632977,0.026685324847949044,0.35511054569058226,0.0751465287972628
3.301206359733306,3.0132634770514155,2.9279343598982366,0.7120092459085691,0.026687751223090347,0.35511977070124434,0.0751514092566315
3.301256359733306,3.013202832117005,2.9279699502822925,0.7116061254105729,0.026690175976066134,0.3551289889460184,0.0751562863264964
3.3013063597333057,3.0131422336018305,2.928005520511687,0.7112030594479418,0.02669259910724893,0.35513820042761435,0.07516116000787564
3.3013563597333055,3.0130816814837145,2.928041070589146,0.7108000479993629,0.026695020617010973,0.35514740514873944,0.07516603030178644
3.3014063597333054,3.0130211757405028,2.928076600517395,0.7103970910435776,0.026697440505724254,0.35515660311209835,0.07517089720924525
3.3014563597333053,3.012960716350063,2.928112110299158,0.7099941885593817,0.0266998587737605,0.35516579432039325,0.07517576073126765
3.301506359733305,3.0129003032902855,2.9281475999371582,0.7095913405256251,0.026702275421491208,0.3551749787763238,0.07518062086886847
3.301556359733305,3.0128399365390837,2.9281830694341178,0.7091885469212121,0.026704690449287544,0.35518415648258705,0.07518547762306155
3.301606359733305,3.0127796160743943,2.9282185187927574,0.7087858077251012,0.026707103857520453,0.3551933274418775,0.07519033099486
3.301656359733305,3.012719341874174,2.9282539480157967,0.7083831229163049,0.026709515646560742,0.3552024916568874,0.07519518098527629
3.3017063597333047,3.012659113916405,2.928289357105955,0.7079804924738897,0.026711925816778725,0.3552116491303059,0.07520002759532168
3.3017563597333046,3.01259893217909,2.92832474606595,0.7075779163769763,0.026714334368544645,0.35522079986482014,0.07520487082600688
3.3018063597333045,3.0125387966402544,2.928360114898498,0.7071753946047391,0.026716741302228498,0.35522994386311485,0.07520971067834188
3.3018563597333044,3.012478707277947,2.928395463606315,0.7067729271364065,0.02671914661819988,0.3552390811278716,0.07521454715333552
3.3019063597333043,3.0124186640702377,2.9284307921921164,0.7063705139512607,0.02672155031682828,0.35524821166177006,0.0752193802519961
3.301956359733304,3.012358666995219,2.928466100658615,0.7059681550286377,0.026723952398482884,0.3552573354674872,0.07522420997533105
3.302006359733304,3.0122987160310055,2.9285013890085234,0.7055658503479272,0.026726352863532615,0.35526645254769756,0.07522903632434694
3.302056359733304,3.0122388111557346,2.9285366572445533,0.7051635998885724,0.02672875171234617,0.355275562905073,0.07523385930004957
3.302106359733304,3.012178952347565,2.9285719053694153,0.7047614036300701,0.026731148945292046,0.35528466654228336,0.07523867890344405
3.3021563597333037,3.0121191395846783,2.9286071333858192,0.7043592615519709,0.02673354456273834,0.35529376346199526,0.07524349513553438
3.3022063597333036,3.0120593728452776,2.9286423412964733,0.7039571736338788,0.02673593856505309,0.35530285366687364,0.07524830799732413
3.3022563597333034,3.011999652107588,2.928677529104085,0.7035551398554509,0.02673833095260397,0.3553119371595805,0.07525311748981584
3.3023063597333033,3.0119399773498565,2.9287126968113606,0.7031531601963982,0.026740721725758445,0.35532101394277543,0.07525792361401132
3.302356359733303,3.0118803485503527,2.928747844421006,0.7027512346364845,0.02674311088488377,0.3553300840191159,0.07526272637091165
3.302406359733303,3.011820765687367,2.9287829719357257,0.7023493631555272,0.02674549843034689,0.3553391473912565,0.07526752576151702
3.302456359733303,3.0117612287392124,2.928818079358223,0.7019475457333967,0.02674788436251461,0.3553482040618497,0.07527232178682698
3.302506359733303,3.0117017376842226,2.9288531666911997,0.7015457823500166,0.026750268681753418,0.35535725403354546,0.07527711444784017
3.3025563597333027,3.011642292500755,2.928888233937358,0.7011440729853636,0.026752651388429555,0.35536629730899116,0.07528190374555443
3.3026063597333026,3.0115828931671866,2.928923281099398,0.7007424176194675,0.026755032482909065,0.35537533389083187,0.07528668968096693
3.3026563597333025,3.0115235396619173,2.9289583081800195,0.700340816232411,0.026757411965557778,0.35538436378171034,0.07529147225507402
3.3027063597333024,3.0114642319633678,2.9289933151819207,0.6999392688043296,0.026759789836741245,0.35539338698426687,0.07529625146887128
3.3027563597333023,3.011404970049982,2.929028302107799,0.6995377753154117,0.026762166096824757,0.35540240350113905,0.07530102732335343
3.302806359733302,3.0113457539002226,2.929063268960351,0.6991363357458987,0.02676454074617345,0.35541141333496257,0.0753057998195146
3.302856359733302,3.011286583492576,2.9290982157422722,0.6987349500760847,0.026766913785152183,0.35542041648837036,0.075310568958348
3.302906359733302,3.011227458805549,2.9291331424562568,0.6983336182863161,0.026769285214125586,0.3554294129639931,0.07531533474084616
3.302956359733302,3.01116837981767,2.9291680491049985,0.6979323403569926,0.02677165503345809,0.3554384027644592,0.07532009716800084
3.3030063597333017,3.011109346507489,2.92920293569119,0.6975311162685659,0.026774023243513807,0.35544738589239433,0.07532485624080293
3.3030563597333016,3.0110503588535766,2.9292378022175223,0.6971299460015404,0.026776389844656745,0.3554563623504222,0.07532961196024274
3.3031063597333015,3.010991416834525,2.9292726486866867,0.6967288295364732,0.026778754837250618,0.355465332141164,0.07533436432730975
3.3031563597333014,3.0109325204289488,2.9293074751013726,0.6963277668539735,0.026781118221658882,0.3554742952672384,0.07533911334299258
3.3032063597333012,3.010873669615481,2.9293422814642684,0.6959267579347029,0.02678347999824488,0.355483251731262,0.07534385900827935
3.303256359733301,3.010814864372778,2.929377067778062,0.6955258027593755,0.0267858401673716,0.3554922015358488,0.07534860132415716
3.303306359733301,3.010756104679517,2.92941183404544,0.6951249013087574,0.02678819872940189,0.3555011446836106,0.07535334029161253
3.303356359733301,3.010697390514395,2.929446580269088,0.6947240535636671,0.02679055568469833,0.35551008117715677,0.07535807591163114
3.3034063597333008,3.0106387218561315,2.929481306451691,0.6943232595049751,0.026792911033623322,0.35551901101909444,0.07536280818519804
3.3034563597333007,3.0105800986834654,2.929516012595933,0.6939225191136039,0.02679526477653904,0.3555279342120284,0.0753675371132975
3.3035063597333005,3.0105215209751583,2.929550698704497,0.6935218323705283,0.026797616913807408,0.35553685075856106,0.07537226269691298
3.3035563597333004,3.010462988709991,2.9295853647800643,0.6931211992567748,0.026799967445790152,0.3555457606612925,0.07537698493702728
3.3036063597333003,3.010404501866766,2.929620010825316,0.692720619753422,0.026802316372848793,0.35555466392282065,0.07538170383462248
3.3036563597333,3.0103460604243057,2.929654636842933,0.6923200938416001,0.026804663695344604,0.3555635605457409,0.07538641939067985
3.3037063597333,3.0102876643614547,2.929689242835593,0.6919196215024913,0.026807009413638675,0.35557245053264647,0.07539113160618
3.3037563597333,3.0102293136570766,2.9297238288059755,0.6915192027173296,0.026809353528091894,0.3555813338861284,0.07539584048210286
3.3038063597333,3.0101710082900572,2.929758394756757,0.6911188374674004,0.026811696039064862,0.3555902106087751,0.0754005460194275
3.3038563597332997,3.010112748239302,2.9297929406906142,0.6907185257340411,0.026814036946918016,0.35559908070317287,0.0754052482191323
3.3039063597332996,3.010054533483737,2.929827466610222,0.6903182674986403,0.026816376252011623,0.35560794417190605,0.0754099470821951
